ISO3 code,year,Economy,GDP_growth,E_score,S_score,G_score,E_score_lag1,S_score_lag1,G_score_lag1,inflation,population_growth,d_E_score
BRN,2020,Brunei Darussalam,1.1336,29.715966885576314,56.77699277893263,,28.860623557167187,59.51887245822854,,1.9403,1.0615,0.855343328409127
BRN,2021,Brunei Darussalam,-1.5908,27.803671766841365,58.68853567763564,,29.715966885576314,56.77699277893263,,1.7334,0.9603,-1.9122951187349493
BRN,2022,Brunei Darussalam,-1.6283,26.51376507228705,57.723610197217575,,27.803671766841365,58.68853567763564,,3.6823,0.8046,-1.2899066945543147
BRN,2023,Brunei Darussalam,1.1276,22.853767174900614,54.92641785256559,,26.51376507228705,57.723610197217575,,0.3571,0.7829,-3.659997897386436
BRN,2024,Brunei Darussalam,4.0525,13.360688272182578,40.32607644609781,,22.853767174900614,54.92641785256559,,-0.3887,0.8185,-9.493078902718036
IDN,1961,Indonesia,5.7406,30.70020108294829,49.02420482343369,,24.08904223049958,40.7083213534638,,13.6919,2.7867,
IDN,1962,Indonesia,1.842,35.00901330755178,49.60997211756707,,30.70020108294829,49.02420482343369,,131.3978,2.807,4.308812224603493
IDN,1963,Indonesia,-2.237,28.701392582906134,50.18980019811907,,35.00901330755178,49.60997211756707,,145.9108,2.8251,-6.307620724645648
IDN,1964,Indonesia,3.5297,35.66630429034516,51.18752634703439,,28.701392582906134,50.18980019811907,,108.9947,2.8555,6.964911707439025
IDN,1965,Indonesia,1.0816,28.79987423752985,46.47355326507165,,35.66630429034516,51.18752634703439,,306.7631,2.529,-6.866430052815311
IDN,1966,Indonesia,2.7913,32.767003351167986,48.48559198078415,,28.79987423752985,46.47355326507165,,1136.2541,2.3667,3.967129113638137
IDN,1967,Indonesia,1.3804,24.27941909450028,49.57383505563451,,32.767003351167986,48.48559198078415,,106.0,2.5997,-8.487584256667706
IDN,1968,Indonesia,10.9152,29.29872152477067,51.83193514313273,,24.27941909450028,49.57383505563451,,128.843,2.7075,5.01930243027039
IDN,1969,Indonesia,6.8223,26.80398156068793,52.70908815365162,,29.29872152477067,51.83193514313273,,15.4799,2.7642,-2.49473996408274
IDN,1970,Indonesia,7.5546,31.0754480927004,47.85733937093208,,26.80398156068793,52.70908815365162,,12.3995,2.7523,4.271466532012472
IDN,1971,Indonesia,7.024,30.959204707889224,53.25950497914567,,31.0754480927004,47.85733937093208,,4.2337,2.7092,-0.11624338481117746
IDN,1972,Indonesia,7.0376,30.219655179240693,50.35672474958105,,30.959204707889224,53.25950497914567,,6.5217,2.6623,-0.7395495286485314
IDN,1973,Indonesia,8.104,32.39965793225739,50.60812731197422,,30.219655179240693,50.35672474958105,,31.0419,2.6272,2.180002753016698
IDN,1974,Indonesia,7.6347,31.56892004441997,50.37939753811003,,32.39965793225739,50.60812731197422,,40.4918,2.5738,-0.8307378878374223
IDN,1975,Indonesia,4.9773,32.610442406037166,46.46705089775869,,31.56892004441997,50.37939753811003,,19.1657,2.5261,1.0415223616171971
IDN,1976,Indonesia,6.8866,31.953436752661545,50.392308412287605,,32.610442406037166,46.46705089775869,,19.8286,2.4942,-0.6570056533756201
IDN,1977,Indonesia,8.7613,34.133591165727815,50.987819269052615,,31.953436752661545,50.392308412287605,,11.0521,2.4552,2.180154413066269
IDN,1978,Indonesia,6.7671,35.83359576667085,51.48684767634536,,34.133591165727815,50.987819269052615,,8.1126,2.4385,1.700004600943032
IDN,1979,Indonesia,7.3243,34.59729125333519,54.4978332318591,,35.83359576667085,51.48684767634536,,16.2328,2.4231,-1.2363045133356536
IDN,1980,Indonesia,9.8801,35.05066025863115,50.06328946481793,,34.59729125333519,54.4978332318591,,18.0354,2.3886,0.45336900529595425
IDN,1981,Indonesia,7.9272,36.75051407190757,52.76178821076346,,35.05066025863115,50.06328946481793,,12.2659,2.3452,1.6998538132764196
IDN,1982,Indonesia,2.2464,35.929858622979616,53.3748908921533,,36.75051407190757,52.76178821076346,,9.4454,2.3124,-0.8206554489279512
IDN,1983,Indonesia,4.193,37.38309230519469,54.02014634125409,,35.929858622979616,53.3748908921533,,11.7997,2.2802,1.453233682215071
IDN,1984,Indonesia,6.9755,38.85267434290044,48.91495586686544,100.0,37.38309230519469,54.02014634125409,,10.455,2.2297,1.4695820377057558
IDN,1985,Indonesia,2.4621,37.897070706068455,50.661477725515525,,38.85267434290044,48.91495586686544,100.0,4.7245,2.1363,-0.955603636831988
IDN,1986,Indonesia,5.875,38.96929485167296,55.80308588048974,,37.897070706068455,50.661477725515525,,5.8227,2.0175,1.0722241456045083
IDN,1987,Indonesia,4.9259,38.55947779662243,48.783288199720246,100.0,38.96929485167296,55.80308588048974,,9.2787,1.9414,-0.40981705505053156
IDN,1988,Indonesia,5.7805,41.11246022182244,55.98094685226568,,38.55947779662243,48.783288199720246,100.0,8.0454,1.9089,2.552982425200007
IDN,1989,Indonesia,7.4566,41.22411842291539,51.25594244276931,,41.11246022182244,55.98094685226568,,6.4155,1.8746,0.11165820109295055
IDN,1990,Indonesia,7.2421,43.39069188404676,42.69984180575064,99.27310488058151,41.22411842291539,51.25594244276931,,7.8192,1.8144,2.166573461131371
IDN,1991,Indonesia,6.912,41.851900978274,41.98350220961263,,43.39069188404676,42.69984180575064,99.27310488058151,9.4191,1.7701,-1.538790905772757
IDN,1992,Indonesia,6.4975,43.30226492287813,42.38782905323672,,41.851900978274,41.98350220961263,,7.5235,1.7332,1.4503639446041277
IDN,1993,Indonesia,6.4964,43.03133715864902,41.317367426157126,99.06542056074764,43.30226492287813,42.38782905323672,,9.6719,1.7016,-0.270927764229107
IDN,1994,Indonesia,7.54,43.08788041859895,39.23291905769696,,43.03133715864902,41.317367426157126,99.06542056074764,8.532,1.686,0.05654325994992604
IDN,1995,Indonesia,8.22,45.36765122833189,46.42545079423292,34.96423472648549,43.08788041859895,39.23291905769696,,9.4203,1.6628,2.2797708097329377
IDN,1996,Indonesia,7.8182,45.47671032716456,45.85875311920088,47.13693042583108,45.36765122833189,46.42545079423292,34.96423472648549,7.9733,1.6455,0.10905909883267384
IDN,1997,Indonesia,4.6999,44.35682983623488,45.51911250931596,33.93882229347765,45.47671032716456,45.85875311920088,47.13693042583108,6.2262,1.6263,-1.1198804909296811
IDN,1998,Indonesia,-13.1267,45.43030601127991,42.98959656302728,46.72471564262538,44.35682983623488,45.51911250931596,33.93882229347765,58.451,1.5807,1.0734761750450303
IDN,1999,Indonesia,0.7911,47.33242558081173,45.79933699248717,45.87749010714877,45.43030601127991,42.98959656302728,46.72471564262538,20.4778,1.5032,1.9021195695318198
IDN,2000,Indonesia,4.9201,45.24161133256381,41.10174432189035,38.095551169282345,47.33242558081173,45.79933699248717,45.87749010714877,3.6886,1.4324,-2.0908142482479235
IDN,2001,Indonesia,3.6435,45.40669915338992,42.66680309433681,37.45268845573437,45.24161133256381,41.10174432189035,38.095551169282345,11.5001,1.388,0.16508782082611617
IDN,2002,Indonesia,4.4995,45.77979305626402,43.15385912941466,43.83468986372818,45.40669915338992,42.66680309433681,37.45268845573437,11.9001,1.3557,0.3730939028740963
IDN,2003,Indonesia,4.7804,46.2816332868409,42.600221422815295,43.437210633177095,45.77979305626402,43.15385912941466,43.83468986372818,6.7573,1.3238,0.5018402305768817
IDN,2004,Indonesia,5.0309,48.21105296114485,44.22805026027985,42.86576140772998,46.2816332868409,42.600221422815295,43.437210633177095,6.0641,1.271,1.9294196743039507
IDN,2005,Indonesia,5.6926,47.828864505968994,48.09593883378662,42.37596344923966,48.21105296114485,44.22805026027985,42.86576140772998,10.4532,1.2838,-0.3821884551758572
IDN,2006,Indonesia,5.501,49.332938108195584,49.78436454603329,41.98405454159355,47.828864505968994,48.09593883378662,42.37596344923966,13.1087,1.3253,1.5040736022265904
IDN,2007,Indonesia,6.345,49.30161427176087,47.54714366980125,40.97594305300685,49.332938108195584,49.78436454603329,41.98405454159355,6.4066,1.3209,-0.0313238364347157
IDN,2008,Indonesia,6.0137,49.4605955789992,49.790368274382246,40.47699379227216,49.30161427176087,47.54714366980125,40.97594305300685,10.2267,1.2974,0.15898130723832793
IDN,2009,Indonesia,4.6289,51.33458229583454,49.42820958500491,34.96007849959418,49.4605955789992,49.790368274382246,40.47699379227216,4.3864,1.267,1.87398671683534
IDN,2010,Indonesia,6.2239,51.183276440503846,48.31996076799522,40.1668174071223,51.33458229583454,49.42820958500491,34.96007849959418,5.1342,1.2605,-0.15130585533069052
IDN,2011,Indonesia,6.1698,52.58392700753265,52.2325464009382,38.96163962196463,51.183276440503846,48.31996076799522,40.1668174071223,5.356,1.2767,1.400650567028805
IDN,2012,Indonesia,6.0301,54.633901566226754,50.04877436201417,38.39141184166594,52.58392700753265,52.2325464009382,38.96163962196463,4.2795,1.2858,2.049974558694103
IDN,2013,Indonesia,5.5573,52.38961173613588,51.271057897738224,32.69696677433581,54.633901566226754,50.04877436201417,38.39141184166594,6.4125,1.2404,-2.244289830090871
IDN,2014,Indonesia,5.0067,53.69718226498353,53.03398161551278,38.33646120423989,52.38961173613588,51.271057897738224,32.69696677433581,6.3949,1.1754,1.3075705288476485
IDN,2015,Indonesia,4.8763,55.28099280065294,53.46765587715478,38.08257108497439,53.69718226498353,53.03398161551278,38.33646120423989,6.3631,1.1223,1.5838105356694072
IDN,2016,Indonesia,5.0331,54.236504436844285,51.6252031749014,32.22344799624526,55.28099280065294,53.46765587715478,38.08257108497439,3.5258,1.0745,-1.0444883638086537
IDN,2017,Indonesia,5.0698,53.5771301942964,48.07304763303648,30.855195497525436,54.236504436844285,51.6252031749014,32.22344799624526,3.8088,1.0223,-0.6593742425478837
IDN,2018,Indonesia,5.1743,55.018769165549465,50.99193606931396,56.56872410719857,53.5771301942964,48.07304763303648,30.855195497525436,3.1983,0.9697,1.441638971253063
IDN,2019,Indonesia,5.0193,55.10729312388047,51.90041843261055,54.828033375639656,55.018769165549465,50.99193606931396,56.56872410719857,3.0306,0.9356,0.08852395833100246
IDN,2020,Indonesia,-2.0655,53.643279615454446,51.204060056684426,55.31310701784698,55.10729312388047,51.90041843261055,54.828033375639656,1.9198,0.8498,-1.4640135084260208
IDN,2021,Indonesia,3.7029,55.01821090120789,50.77567517841749,68.12045690550363,53.643279615454446,51.204060056684426,55.31310701784698,1.5601,0.7046,1.3749312857534406
IDN,2022,Indonesia,5.3072,58.940640224425046,52.650342219852384,69.9896157840083,55.01821090120789,50.77567517841749,68.12045690550363,4.2095,0.7461,3.922429323217159
IDN,2023,Indonesia,5.049,58.40308123905393,54.75723413168819,69.26272066458982,58.940640224425046,52.650342219852384,69.9896157840083,3.6694,0.8427,-0.5375589853711134
IDN,2024,Indonesia,5.0303,65.0041462489323,53.88263153694709,67.91277258566979,58.40308123905393,54.75723413168819,69.26272066458982,2.1815,0.8139,6.6010650098783685
KHM,1976,Cambodia,0.0,16.47757657644312,14.595060708713492,,15.407946582667993,20.367075946371635,,,-7.0234,
KHM,1977,Cambodia,-14.6764,15.06679456084046,12.574189781850224,,16.47757657644312,14.595060708713492,,,-7.9075,-1.4107820156026598
KHM,1978,Cambodia,0.0,16.988560903832173,14.313488749581644,,15.06679456084046,12.574189781850224,,,-8.4036,1.9217663429917131
KHM,1979,Cambodia,-12.8286,16.33051869595065,37.98992745033043,,16.988560903832173,14.313488749581644,,,-2.3853,-0.6580422078815218
KHM,1980,Cambodia,-5.6684,17.351925601889103,43.49639785894918,,16.33051869595065,37.98992745033043,,,2.159,1.021406905938452
KHM,1981,Cambodia,0.0411,17.910910625291805,45.77060797265811,,17.351925601889103,43.49639785894918,,,1.6143,0.5589850234027018
KHM,1982,Cambodia,0.0,18.35904238217228,47.81480836021726,,17.910910625291805,45.77060797265811,,,2.8346,0.4481317568804748
KHM,1983,Cambodia,4.4334,20.563234797593427,49.95837814211684,,18.35904238217228,47.81480836021726,,,3.6088,2.204192415421147
KHM,1984,Cambodia,4.9321,19.357208094560576,49.42377267224512,,20.563234797593427,49.95837814211684,,,3.6396,-1.206026703032851
KHM,1985,Cambodia,4.6702,19.26769062759441,49.76587504501856,,19.357208094560576,49.42377267224512,,,3.3424,-0.0895174669661678
KHM,1986,Cambodia,3.8008,19.478774470485007,50.74007272826759,,19.26769062759441,49.76587504501856,,,3.9246,0.21108384289059856
KHM,1987,Cambodia,21.5315,19.985138098334872,51.15689871057282,,19.478774470485007,50.74007272826759,,,4.2405,0.5063636278498649
KHM,1988,Cambodia,11.9769,20.520760440163716,48.80866968452692,,19.985138098334872,51.15689871057282,,,3.8007,0.5356223418288444
KHM,1989,Cambodia,3.4794,18.361731119762972,50.14203422663496,,20.520760440163716,48.80866968452692,,,3.7664,-2.1590293204007445
KHM,1990,Cambodia,1.1623,19.582104577959363,52.41802171272782,,18.361731119762972,50.14203422663496,,,4.1711,1.2203734581963914
KHM,1991,Cambodia,7.5913,18.122733446124005,48.80111891790012,,19.582104577959363,52.41802171272782,,,4.1449,-1.4593711318353577
KHM,1992,Cambodia,7.0175,17.551409892853545,50.73007313065524,,18.122733446124005,48.80111891790012,,,5.3967,-0.5713235532704601
KHM,1993,Cambodia,4.0984,17.987869612066618,50.3940043850515,,17.551409892853545,50.73007313065524,,,6.0187,0.43645971921307236
KHM,1994,Cambodia,-34.8086,18.77205611352335,53.10357965863751,,17.987869612066618,50.3940043850515,,,6.9786,0.784186501456734
KHM,1995,Cambodia,9.9035,23.659969319257705,48.478474858200336,0.0,18.77205611352335,53.10357965863751,,-0.7989,8.0982,4.887913205734353
KHM,1996,Cambodia,5.8975,23.001295794175626,47.94697334867828,0.0,23.659969319257705,48.478474858200336,0.0,7.1509,7.5231,-0.6586735250820794
KHM,1997,Cambodia,4.0066,22.009513489021565,44.40807864606053,0.0,23.001295794175626,47.94697334867828,0.0,7.9602,6.8837,-0.9917823051540609
KHM,1998,Cambodia,4.6816,23.72691764280541,38.256802412220765,0.0,22.009513489021565,44.40807864606053,0.0,14.8065,4.1242,1.7174041537838463
KHM,1999,Cambodia,12.7054,22.927377415439288,40.24749544078135,0.0,23.72691764280541,38.256802412220765,0.0,4.0082,1.7067,-0.7995402273661227
KHM,2000,Cambodia,9.9936,23.645198746690077,38.80143683027793,0.0,22.927377415439288,40.24749544078135,0.0,-0.792,1.5902,0.7178213312507893
KHM,2001,Cambodia,7.3897,23.380028651467217,39.751170760667705,0.0,23.645198746690077,38.80143683027793,0.0,-0.6006,1.5617,-0.26517009522286017
KHM,2002,Cambodia,6.2651,23.17697684835727,34.953484675210724,0.2627092374457532,23.380028651467217,39.751170760667705,0.0,0.2115,1.5424,-0.20305180310994686
KHM,2003,Cambodia,10.2837,23.75078944046519,37.67993005616507,0.0,23.17697684835727,34.953484675210724,0.2627092374457532,0.9417,1.5111,0.5738125921079202
KHM,2004,Cambodia,9.4577,23.294993377483,38.640386629721554,0.0,23.75078944046519,37.67993005616507,0.0,4.3193,1.4738,-0.45579606298219133
KHM,2005,Cambodia,13.3033,23.39729549944412,36.65737863733925,0.0,23.294993377483,38.640386629721554,0.0,6.6153,1.4576,0.10230212196112021
KHM,2006,Cambodia,10.9434,26.198033640125743,37.21508044503808,0.0,23.39729549944412,36.65737863733925,0.0,5.8107,1.4759,2.8007381406816236
KHM,2007,Cambodia,10.3985,26.53642384644048,36.83987100101075,0.0,26.198033640125743,37.21508044503808,0.0,8.7088,1.4755,0.33839020631473815
KHM,2008,Cambodia,7.4764,25.727221254713875,36.874567315642416,0.0,26.53642384644048,36.83987100101075,0.0,24.0969,1.5179,-0.8092025917266064
KHM,2009,Cambodia,4.0748,25.96063701953791,39.33667912380859,0.0,25.727221254713875,36.874567315642416,0.0,-1.2417,1.5767,0.23341576482403426
KHM,2010,Cambodia,5.0769,27.322899524852755,38.70942860418038,0.0,25.96063701953791,39.33667912380859,0.0,3.9964,1.5562,1.3622625053148454
KHM,2011,Cambodia,7.2867,27.598682662667624,39.40973862350052,0.0,27.322899524852755,38.70942860418038,0.0,5.4784,1.5184,0.2757831378148694
KHM,2012,Cambodia,7.6503,28.01349553294828,40.40397671879324,0.0,27.598682662667624,39.40973862350052,0.0,2.9343,1.5,0.41481287028065594
KHM,2013,Cambodia,7.8575,29.674087153186743,41.01942307864851,0.0,28.01349553294828,40.40397671879324,0.0,2.9416,1.4951,1.6605916202384634
KHM,2014,Cambodia,8.0003,30.06616713538886,41.17368980458131,0.0,29.674087153186743,41.01942307864851,0.0,3.8557,1.4824,0.39207998220211593
KHM,2015,Cambodia,7.207,30.281419866954657,42.90953750048556,0.7927774333539988,30.06616713538886,41.17368980458131,0.0,1.2239,1.4602,0.21525273156579772
KHM,2016,Cambodia,7.9055,31.033965543596725,41.9179155561736,0.0,30.281419866954657,42.90953750048556,0.7927774333539988,3.0191,1.4586,0.7525456766420682
KHM,2017,Cambodia,8.075,31.606638675903916,41.95176512511426,0.0,31.033965543596725,41.9179155561736,0.0,2.9126,1.3818,0.572673132307191
KHM,2018,Cambodia,8.7762,30.39180715788619,39.573342802505366,0.0,31.606638675903916,41.95176512511426,0.0,2.4591,1.2437,-1.214831518017725
KHM,2019,Cambodia,7.937,32.04132630853863,45.412519982995136,0.0,30.39180715788619,39.573342802505366,0.0,1.9426,1.2626,1.6495191506524378
KHM,2020,Cambodia,-3.5557,34.44082824378499,42.95330833849496,0.0,32.04132630853863,45.412519982995136,0.0,2.9403,1.4706,2.399501935246363
KHM,2021,Cambodia,3.0898,36.23948124325105,46.05310591917389,,34.44082824378499,42.95330833849496,0.0,2.9207,1.4768,1.7986529994660572
KHM,2022,Cambodia,5.1299,31.500572948662324,46.41411331511635,,36.23948124325105,46.05310591917389,,5.3437,1.3309,-4.738908294588725
KHM,2023,Cambodia,5.0073,30.481103810718693,48.804042956499785,,31.500572948662324,46.41411331511635,,2.1275,1.2832,-1.0194691379436307
KHM,2024,Cambodia,5.9751,23.38648351247749,46.5598272993339,,30.481103810718693,48.804042956499785,,0.808,1.2259,-7.094620298241203
LAO,1985,Lao PDR,5.07,19.66719124605124,47.98642783278277,,18.988575675924277,47.74879661695393,,,2.7691,
LAO,1986,Lao PDR,4.8851,20.95186259420245,48.12803835958313,,19.66719124605124,47.98642783278277,,,2.8138,1.2846713481512104
LAO,1987,Lao PDR,-1.4258,18.585638869742898,48.27326254488167,,20.95186259420245,48.12803835958313,,,2.8421,-2.3662237244595516
LAO,1988,Lao PDR,-2.0102,19.281612781508127,44.81748938197501,,18.585638869742898,48.27326254488167,,,2.8641,0.695973911765229
LAO,1989,Lao PDR,14.1906,20.31127443610744,48.51026664814479,,19.281612781508127,44.81748938197501,,61.3326,2.8651,1.0296616545993125
LAO,1990,Lao PDR,6.7046,24.287029706102867,45.059681426211,,20.31127443610744,48.51026664814479,,35.643,2.8458,3.975755269995428
LAO,1991,Lao PDR,4.2966,21.89388404304936,41.77518468450687,,24.287029706102867,45.059681426211,,13.4416,2.8163,-2.393145663053506
LAO,1992,Lao PDR,5.5599,22.829208192409897,41.01888698235549,92.31568016614744,21.89388404304936,41.77518468450687,,9.8645,2.7691,0.935324149360536
LAO,1993,Lao PDR,5.9126,22.10692607546773,39.97960400240631,,22.829208192409897,41.01888698235549,92.31568016614744,6.2672,2.7134,-0.7222821169421678
LAO,1994,Lao PDR,8.159,22.78818819073264,40.09191301661232,,22.10692607546773,39.97960400240631,,6.7845,2.6156,0.6812621152649108
LAO,1995,Lao PDR,7.0313,22.936754549205,33.34385553320912,40.23824727285769,22.78818819073264,40.09191301661232,,19.5939,2.4684,0.14856635847235822
LAO,1996,Lao PDR,6.9283,23.44654669571568,35.20134928531635,39.66089230330754,22.936754549205,33.34385553320912,40.23824727285769,13.0244,2.3313,0.50979214651068
LAO,1997,Lao PDR,6.8721,23.201979113884477,35.45053031205129,50.57662218613994,23.44654669571568,35.20134928531635,39.66089230330754,27.5089,2.0855,-0.24456758183120186
LAO,1998,Lao PDR,3.9676,22.868352475792516,35.25178337345564,38.71597576443505,23.201979113884477,35.45053031205129,50.57662218613994,90.9807,1.8511,-0.33362663809196036
LAO,1999,Lao PDR,7.3064,24.413587148178674,35.492331857939625,38.30654381814687,22.868352475792516,35.25178337345564,38.71597576443505,125.2721,1.7475,1.545234672386158
LAO,2000,Lao PDR,5.7988,23.30981390851944,31.960570324113583,37.92088011748254,24.413587148178674,35.492331857939625,38.30654381814687,25.0846,1.679,-1.1037732396592332
LAO,2001,Lao PDR,5.7514,24.091400866099345,30.891690624359317,37.55567329695266,23.30981390851944,31.960570324113583,37.92088011748254,7.8118,1.6484,0.7815869575799042
LAO,2002,Lao PDR,5.9187,24.233945948926696,33.63311487335219,40.64225255117116,24.091400866099345,30.891690624359317,37.55567329695266,10.6313,1.6063,0.14254508282735046
LAO,2003,Lao PDR,6.067,22.71008375192112,32.405974609792864,36.89133979388118,24.233945948926696,33.63311487335219,40.64225255117116,15.4894,1.5396,-1.5238621970055775
LAO,2004,Lao PDR,6.3577,23.056355774117147,33.0531266865802,36.46871898650138,22.71008375192112,32.405974609792864,36.89133979388118,10.4623,1.4579,0.34627202219602893
LAO,2005,Lao PDR,7.1076,25.612499754266228,37.13892198735187,36.07185176015424,23.056355774117147,33.0531266865802,36.46871898650138,7.1654,1.5088,2.5561439801490806
LAO,2006,Lao PDR,8.6193,25.664405239825392,36.73544385003772,35.63320447352075,25.612499754266228,37.13892198735187,36.07185176015424,6.5456,1.5834,0.05190548555916408
LAO,2007,Lao PDR,7.5968,25.631504224889067,38.32775494021096,46.21881519230479,25.664405239825392,36.73544385003772,35.63320447352075,4.662,1.5481,-0.03290101493632491
LAO,2008,Lao PDR,7.8249,26.560687928173294,36.79112392155752,34.658729725453014,25.631504224889067,38.32775494021096,46.21881519230479,7.6288,1.5196,0.9291837032842274
LAO,2009,Lao PDR,7.5018,26.31158008106811,35.96779112198166,34.15173503451057,26.560687928173294,36.79112392155752,34.658729725453014,0.1412,1.4959,-0.24910784710518286
LAO,2010,Lao PDR,8.5269,26.763341836470477,35.06557151997682,33.410473970916485,26.31158008106811,35.96779112198166,34.15173503451057,5.9825,1.4719,0.45176175540236585
LAO,2011,Lao PDR,8.0387,27.475583913816603,37.13402871565293,32.65404031418426,26.763341836470477,35.06557151997682,33.410473970916485,7.569,1.4481,0.7122420773461258
LAO,2012,Lao PDR,8.0261,28.17218604179458,39.12875233710045,42.00910041973233,27.475583913816603,37.13402871565293,32.65404031418426,4.2551,1.4274,0.6966021279779753
LAO,2013,Lao PDR,8.0263,28.3136071116213,38.356481549808514,30.969123464349536,28.17218604179458,39.12875233710045,42.00910041973233,6.3714,1.4076,0.1414210698267233
LAO,2014,Lao PDR,7.612,28.05440921020741,38.2890473234074,29.736960536298284,28.3136071116213,38.356481549808514,30.969123464349536,4.1292,1.3788,-0.25919790141389143
LAO,2015,Lao PDR,7.2701,30.739147250580864,39.8860722535224,28.45979574005081,28.05440921020741,38.2890473234074,29.736960536298284,1.2774,1.4584,2.6847380403734533
LAO,2016,Lao PDR,7.0228,32.9811272532935,39.134531086404245,26.752360741646324,30.739147250580864,39.8860722535224,28.45979574005081,1.5969,1.5632,2.241980002712637
LAO,2017,Lao PDR,6.8925,33.6132635708018,37.34733192721784,25.419135784230228,32.9811272532935,39.134531086404245,26.752360741646324,0.8255,1.5703,0.6321363175082979
LAO,2018,Lao PDR,6.248,33.123277674349005,39.595477750125006,34.211395418756815,33.6132635708018,37.34733192721784,25.419135784230228,2.0404,1.5538,-0.48998589645279367
LAO,2019,Lao PDR,5.4577,33.38981575628525,41.23432726500262,22.699301498901736,33.123277674349005,39.595477750125006,34.211395418756815,3.3226,1.5258,0.26653808193624684
LAO,2020,Lao PDR,0.503,33.80064614629753,38.46217476865545,21.53798081084856,33.38981575628525,41.23432726500262,22.699301498901736,5.1041,1.4934,0.41083039001227917
LAO,2021,Lao PDR,2.5284,34.54608840002445,44.69181705418041,,33.80064614629753,38.46217476865545,21.53798081084856,3.7556,1.4414,0.745442253726921
LAO,2022,Lao PDR,2.7074,32.00281321012794,46.12730996194364,,34.54608840002445,44.69181705418041,,22.9562,1.4097,-2.5432751898965122
LAO,2023,Lao PDR,3.7457,31.087405054960232,46.38895591551611,,32.00281321012794,46.12730996194364,,31.2301,1.3924,-0.9154081551677073
LAO,2024,Lao PDR,4.1302,27.05489654592583,47.66322251171986,,31.087405054960232,46.38895591551611,,23.1306,1.3583,-4.032508509034404
MMR,1961,Myanmar,0.4716,29.815393355037106,42.83596071535745,,20.02240516606955,33.86668569784589,,-0.1464,2.1863,
MMR,1962,Myanmar,4.0869,23.809606860401576,43.09921087658135,,29.815393355037106,42.83596071535745,,-1.6129,2.2004,-6.0057864946355295
MMR,1963,Myanmar,13.3493,28.07819837186762,43.35187533397393,,23.809606860401576,43.09921087658135,,-2.6826,2.2157,4.268591511466045
MMR,1964,Myanmar,-5.894,24.39062776009239,43.622638001398606,,28.07819837186762,43.35187533397393,,-0.4594,2.2318,-3.6875706117752323
MMR,1965,Myanmar,10.6926,29.2203793597982,43.95733069797918,,24.39062776009239,43.622638001398606,,17.6923,2.2581,4.829751599705812
MMR,1966,Myanmar,-4.8518,23.59310389780708,44.08217908139759,,29.2203793597982,43.95733069797918,,25.4902,2.2685,-5.627275461991122
MMR,1967,Myanmar,-5.9253,24.51919827263391,44.27942349509076,,23.59310389780708,44.08217908139759,,0.8333,2.2688,0.9260943748268318
MMR,1968,Myanmar,12.0593,30.194073014760196,47.58493699197105,,24.51919827263391,44.27942349509076,,2.376,2.2697,5.674874742126285
MMR,1969,Myanmar,3.2917,25.995892618939106,47.75415146448002,,30.194073014760196,47.58493699197105,,-4.3391,2.2653,-4.19818039582109
MMR,1970,Myanmar,4.9793,25.456345820992578,43.84945656604934,,25.995892618939106,47.75415146448002,,-4.0084,2.2609,-0.539546797946528
MMR,1971,Myanmar,4.13,25.77504258781888,43.74716412545314,,25.456345820992578,43.84945656604934,,2.0879,2.2335,0.318696766826303
MMR,1972,Myanmar,2.4358,24.561383851671305,43.61081223493633,,25.77504258781888,43.74716412545314,,7.6426,2.209,-1.2136587361475755
MMR,1973,Myanmar,-0.9681,23.74749329745178,43.64175936426528,,24.561383851671305,43.61081223493633,,25.2,2.0819,-0.813890554219526
MMR,1974,Myanmar,5.3424,24.697369542124537,43.32927821863976,,23.74749329745178,43.64175936426528,,25.2117,1.9507,0.9498762446727582
MMR,1975,Myanmar,4.1527,23.985825921027587,46.88026102541766,,24.697369542124537,43.32927821863976,,31.6557,1.9353,-0.7115436210969506
MMR,1976,Myanmar,6.0804,24.803574773114654,46.79098560107548,,23.985825921027587,46.88026102541766,,22.3844,1.9111,0.8177488520870675
MMR,1977,Myanmar,5.9523,23.96680764519358,47.10142059483238,,24.803574773114654,46.79098560107548,,-1.1567,1.9228,-0.8367671279210747
MMR,1978,Myanmar,6.5178,24.185604368628333,47.15321088309787,,23.96680764519358,47.10142059483238,,-6.0447,1.9486,0.2187967234347532
MMR,1979,Myanmar,5.2013,21.00136249010668,47.083453613111104,,24.185604368628333,47.15321088309787,,5.6723,1.9315,-3.1842418785216537
MMR,1980,Myanmar,7.9385,21.817592682934645,43.20454879946802,,21.00136249010668,47.083453613111104,,0.6082,1.9162,0.816230192827966
MMR,1981,Myanmar,6.3558,23.05477061626544,43.00386325984286,,21.817592682934645,43.20454879946802,,0.3184,1.8829,1.2371779333307948
MMR,1982,Myanmar,5.6039,23.19604955648317,46.66632576916231,,23.05477061626544,43.00386325984286,,5.3047,1.8267,0.14127894021773102
MMR,1983,Myanmar,4.3911,24.65992325911355,48.12273276309,,23.19604955648317,46.66632576916231,,5.6501,1.9521,1.46387370263038
MMR,1984,Myanmar,4.9327,23.712890699630595,48.10413100254256,,24.65992325911355,48.12273276309,,4.8463,2.0732,-0.9470325594829561
MMR,1985,Myanmar,2.851,24.182602064930887,47.69442664579277,,23.712890699630595,48.10413100254256,,6.8076,1.9954,0.46971136530029156
