ISO3 code,Economy,year,AG.LND.AGRI.ZS,AG.LND.FRLS.HA,AG.LND.FRST.ZS,AG.LND.PFLS.HA,AG.PRD.FOOD.XD,AG.SRF.TOTL.K2,CC.EST,EG.CFT.ACCS.ZS,EG.EGY.PRIM.PP.KD,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.ZS,EG.ELC.COAL.ZS,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS,EG.IMP.CONS.ZS,EG.USE.COMM.FO.ZS,EG.USE.PCAP.KG.OE,EN.ATM.PM25.MC.M3,EN.CLC.CDDY.XD,EN.CLC.CSTP.ZS,EN.CLC.HDDY.XD,EN.CLC.HEAT.XD,EN.CLC.SPEI.XD,EN.GHG.ALL.LU.MT.CE.AR5,EN.GHG.ALL.MT.CE.AR5,EN.GHG.ALL.PC.CE.AR5,EN.GHG.CH4.AG.MT.CE.AR5,EN.GHG.CH4.BU.MT.CE.AR5,EN.GHG.CH4.FE.MT.CE.AR5,EN.GHG.CH4.IC.MT.CE.AR5,EN.GHG.CH4.IP.MT.CE.AR5,EN.GHG.CH4.MT.CE.AR5,EN.GHG.CH4.PI.MT.CE.AR5,EN.GHG.CH4.TR.MT.CE.AR5,EN.GHG.CH4.WA.MT.CE.AR5,EN.GHG.CH4.ZG.AR5,EN.GHG.CO2.AG.MT.CE.AR5,EN.GHG.CO2.BU.MT.CE.AR5,EN.GHG.CO2.FE.MT.CE.AR5,EN.GHG.CO2.IC.MT.CE.AR5,EN.GHG.CO2.IP.MT.CE.AR5,EN.GHG.CO2.LU.DF.MT.CE.AR5,EN.GHG.CO2.LU.FL.MT.CE.AR5,EN.GHG.CO2.LU.MT.CE.AR5,EN.GHG.CO2.LU.OL.MT.CE.AR5,EN.GHG.CO2.LU.OS.MT.CE.AR5,EN.GHG.CO2.MT.CE.AR5,EN.GHG.CO2.PC.CE.AR5,EN.GHG.CO2.PI.MT.CE.AR5,EN.GHG.CO2.RT.GDP.KD,EN.GHG.CO2.RT.GDP.PP.KD,EN.GHG.CO2.TR.MT.CE.AR5,EN.GHG.CO2.WA.MT.CE.AR5,EN.GHG.CO2.ZG.AR5,EN.GHG.FGAS.IP.MT.CE.AR5,EN.GHG.N2O.AG.MT.CE.AR5,EN.GHG.N2O.BU.MT.CE.AR5,EN.GHG.N2O.FE.MT.CE.AR5,EN.GHG.N2O.IC.MT.CE.AR5,EN.GHG.N2O.IP.MT.CE.AR5,EN.GHG.N2O.MT.CE.AR5,EN.GHG.N2O.PI.MT.CE.AR5,EN.GHG.N2O.TR.MT.CE.AR5,EN.GHG.N2O.WA.MT.CE.AR5,EN.GHG.N2O.ZG.AR5,EN.GHG.TOT.ZG.AR5,EN.H2O.BDYS.ZS,EN.LND.LTMP.DC,EN.MAM.THRD.NO,EN.POP.DNST,ER.H2O.FWST.ZS,ER.H2O.FWTL.ZS,ER.PTD.TOTL.ZS,FP.CPI.TOTL.ZG,GB.XPD.RSDV.GD.ZS,GE.EST,HD.HCI.OVRL,IP.JRN.ARTC.SC,IP.PAT.RESD,IT.NET.USER.ZS,NV.AGR.TOTL.ZS,NW.DOW.PC,NW.DOW.TO,NW.HCA.FEMA.PC,NW.HCA.FEMA.TO,NW.HCA.MALE.PC,NW.HCA.MALE.TO,NW.HCA.PC,NW.HCA.TO,NW.NCA.AGRI.PC,NW.NCA.AGRI.TO,NW.NCA.FISH.PC,NW.NCA.FISH.TO,NW.NCA.FSTC.PC,NW.NCA.FSTC.TO,NW.NCA.FSTP.PC,NW.NCA.FSTP.TO,NW.NCA.FSTW.PC,NW.NCA.FSTW.TO,NW.NCA.FTIM.PC,NW.NCA.FTIM.TO,NW.NCA.HYDR.PC,NW.NCA.HYDR.TO,NW.NCA.MANG.PC,NW.NCA.MANG.TO,NW.NCA.MBAU.PC,NW.NCA.MBAU.TO,NW.NCA.MCOB.PC,NW.NCA.MCOB.TO,NW.NCA.MCOP.PC,NW.NCA.MCOP.TO,NW.NCA.MGOL.PC,NW.NCA.MGOL.TO,NW.NCA.MINR.PC,NW.NCA.MINR.TO,NW.NCA.MIRO.PC,NW.NCA.MIRO.TO,NW.NCA.MLEA.PC,NW.NCA.MLEA.TO,NW.NCA.MLIT.PC,NW.NCA.MLIT.TO,NW.NCA.MMOL.PC,NW.NCA.MMOL.TO,NW.NCA.MNIC.PC,NW.NCA.MNIC.TO,NW.NCA.MPHO.PC,NW.NCA.MPHO.TO,NW.NCA.MSIL.PC,NW.NCA.MSIL.TO,NW.NCA.MTIN.PC,NW.NCA.MTIN.TO,NW.NCA.MZIN.PC,NW.NCA.MZIN.TO,NW.NCA.SACO.PC,NW.NCA.SACO.TO,NW.NCA.SAGA.PC,NW.NCA.SAGA.TO,NW.NCA.SAOI.PC,NW.NCA.SAOI.TO,NW.NCA.SSOI.PC,NW.NCA.SSOI.TO,NW.NCA.TOTL.PC,NW.NCA.TOTL.TO,NW.NFA.PC,NW.NFA.TO,NW.NFL.PC,NW.NFL.TO,NW.PCA.PC,NW.PCA.TO,NW.TOW.PC,NW.TOW.TO,NY.ADJ.DFOR.GN.ZS,NY.ADJ.DRES.GN.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,PV.EST,RL.EST,RQ.EST,SD.ESR.PERF.XQ,SE.ADT.LITR.ZS,SE.ENR.PRSC.FM.ZS,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.XPD.TOTL.GB.ZS,SG.GEN.PARL.ZS,SH.DTH.COMM.ZS,SH.DYN.MORT,SH.H2O.SMDW.ZS,SH.MED.BEDS.ZS,SH.STA.OWAD.ZS,SH.STA.SMSS.ZS,SI.DST.FRST.20,SI.POV.DDAY,SI.POV.GINI,SI.POV.NAHC,SI.POV.UMIC,SI.SPR.PGAP,SL.EMP.WORK.FE.ZS,SL.EMP.WORK.ZS,SL.TLF.0714.ZS,SL.TLF.ACTI.ZS,SL.TLF.CACT.FM.ZS,SL.UEM.NEET.FE.ME.ZS,SL.UEM.NEET.ME.ZS,SL.UEM.TOTL.ZS,SM.POP.NETM,SN.ITK.DEFC.ZS,SP.DYN.LE00.IN,SP.DYN.TFRT.IN,SP.POP.65UP.TO.ZS,SP.POP.GROW,SP.POP.TOTL,SP.UWT.TFRT,VA.EST
IDN,Indonesia,1993,23.1931,,62.5786,,66.2,1910930.0,,,,36.0552,55.43,23.5264,19.7753,56.1,-72.8342,67.7636,534.3348,28.8832,4261.36,,48.52,0.02,-1.1286,,395.7266,2.0472,74.9163,4.417,58.8526,0.3322,0.0028,158.3732,0.023,0.351,19.4783,12.701,3.0813,26.9069,47.4296,32.1905,17.9111,,,,,,199.8507,1.0339,31.7779,0.6106,0.1843,40.4883,0.0652,23.541,1.8108,29.2379,0.9908,0.1339,0.4619,2.6117,35.6919,0.0739,0.4379,1.7439,4.6732,17.0646,,,,106.7059,11.4725,4.2606,,9.6719,,,,,38.0,,17.8798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.5298,158006700301.533,6.4964,817.3951,,,,,,0.928,92.0197,110.7645,,,,72.8,,0.6576,11.34,,9.0,78.0,31.8,,98.3,15.0,26.8824,33.8599,,67.336,60.0909,,,2.782,-3485.0,,64.851,2.9,4.2906,1.7016,193305168.0,,
IDN,Indonesia,1994,23.1683,,61.6256,,66.1,1910930.0,,,,45.7273,62.8,24.9328,15.6568,53.4,-85.7263,66.1828,524.0219,28.5464,4264.01,,48.87,0.0,-1.2036,,415.0115,2.111,75.1303,4.388,62.7558,0.3448,0.0099,163.9588,0.0298,0.4484,20.8518,16.6758,3.1994,27.8351,45.6603,37.8387,20.9315,,,,,,212.7475,1.0822,31.8612,0.6045,0.1825,45.353,0.0683,31.5134,1.8335,30.3217,1.016,0.1229,0.4796,2.1771,36.4716,0.0685,0.4809,1.805,6.9599,22.7695,,,,108.5201,11.992,4.4535,,8.532,,,,,29.0,0.0011,17.2863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7685,176892143931.505,7.54,899.794,,,,,,0.9345,94.7329,112.1643,5.864,,,69.4,,0.6601,11.77,,,,,,,,26.8764,33.8692,,68.717,60.8047,,,4.366,-2575.0,,65.041,2.851,4.3897,1.686,196591828.0,15.3,
IDN,Indonesia,1995,23.7242,,60.6725,,71.57,1910930.0,,,,51.5195,66.86,24.2719,16.4634,50.7,-72.7771,69.0108,574.7572,28.2077,4330.91,,43.98,0.08,1.0034,,445.0828,2.2267,78.1765,4.3739,59.9243,0.3586,0.2009,166.0459,0.0359,0.4743,22.5016,18.161,3.5059,29.7889,51.2588,46.7413,22.9841,,,,,,239.099,1.1962,35.4917,0.6277,0.1895,49.2568,0.0716,47.803,1.738,31.8485,1.036,0.1272,0.4986,2.2948,38.1999,0.0753,0.4856,1.8337,12.0284,31.6652,,,,110.3397,12.5114,4.6465,,9.4203,,,,,61.0,0.0261,17.1383,18747.8024,3714692601122.56,2972.2395,588920014223.465,9631.0974,1908307194979.09,12448.4047,2466528915629.38,4544.914,900529987863.097,197.5929,39151079494.315,80.9329,16036061292.9555,111.273,22047644025.608,456.2978,90410922237.2789,715.6752,141804009741.481,17.2675,3421388049.4101,199.1926,39468049074.7915,18.0994,3586222401.087,0.0,0.0,46.8486,9282594224.9461,262.3204,51976214439.33,420.7542,83368303837.2343,28.3891,5625029910.5348,0.6364,126099407.7892,0.0,0.0,0.0,0.0,59.7502,11838914378.9389,,,1.3861,274644690.8569,0.0,0.0,3.3238,658584383.7515,1435.0451,284340062664.892,888.8266,176112242736.412,743.718,147360398254.958,1366.0724,270673799109.347,6273.8864,1243108862446.42,952.0377,188636912682.632,6060.6616,1200860465219.96,848.3436,168090935970.858,13221.809,2619771370391.52,0.0,3.8699,202132028723.115,8.22,1011.2261,,,,,,0.9319,94.5666,112.0265,6.1465,,,66.1,,,12.22,,,,,,,,26.9195,33.9597,,68.699,60.7692,,,4.611,-1643.0,,65.263,2.809,4.4907,1.6628,199888057.0,,
IDN,Indonesia,1996,23.7187,,59.7195,,73.06,1910930.0,-0.8641,,,59.3539,72.39,24.7502,15.6153,49.3,-73.6874,69.8957,587.2188,27.843,4347.28,,41.7,0.05,0.3634,,469.8354,2.3121,79.57,4.3582,67.1306,0.3612,0.0727,175.7702,0.0409,0.5032,23.7334,25.081,3.8571,31.7386,49.9149,46.8809,23.2044,,,,,,252.0076,1.2402,41.7389,0.6136,0.1852,54.5977,0.075,55.7827,1.7974,33.6065,1.0704,0.1259,0.5025,2.4699,40.2602,0.0919,0.5594,1.8336,18.0706,38.9876,,,,112.1703,13.0309,4.8393,,7.9733,,-0.7053,,304.04,40.0,0.0566,16.6724,19204.3345,3867249638238.54,3024.0861,608971687360.527,9837.1378,1980941724107.15,12701.5668,2557762666383.32,4470.8919,900320455223.937,190.9171,38445700823.1861,78.3824,15784167651.902,107.7664,21701320746.5432,441.9182,88990752036.0491,690.9082,139130798513.556,17.5445,3532999352.0391,195.1189,39291838008.4527,17.7943,3583304228.0269,0.0,0.0,46.0963,9282594224.9461,250.4628,50436648473.0216,406.2982,81817811960.6116,27.9117,5620688357.9492,0.6262,126099407.7892,0.0,0.0,0.0,0.0,58.7907,11838914378.9389,,,1.3456,270978506.1884,0.0,0.0,3.2705,658584383.7515,1409.7849,283893727781.883,919.4029,185143639799.818,695.0397,139962787900.793,1352.7281,272403981156.86,6147.5443,1237954291378.12,1085.5815,218607656276.885,6063.3837,1221006556936.16,955.8778,192488746047.892,13723.4334,2763539818797.13,0.0,4.1813,227369679374.973,7.8182,1118.9213,-1.1314,-0.4899,-0.0508,,,0.9316,93.8616,111.4408,7.4968,,,62.9,,,12.69,,8.4,68.1,34.2,17.5,96.9,13.0,27.3391,34.2122,,68.678,60.7332,,,4.861,-1854.0,,65.465,2.782,4.5923,1.6455,203204348.0,,-0.9237
IDN,Indonesia,1997,23.7187,,58.7664,,69.35,1910930.0,,,,69.5752,80.3,27.5604,10.3872,47.6,-70.5874,70.7163,595.3878,27.4391,4459.56,,42.33,0.03,-2.2389,,495.0321,2.3968,77.9977,4.2905,71.5915,0.3689,0.0309,179.783,0.0469,0.5368,24.9198,27.9366,3.2623,32.0382,53.5299,50.9002,24.5641,,,,,,275.5207,1.334,50.4975,0.6408,0.1934,60.65,0.0786,70.3177,1.8376,31.2882,1.0552,0.1229,0.5143,2.3471,37.8908,0.1153,0.6255,1.8222,11.1219,46.4413,,,,114.0094,13.5503,5.0323,,6.2262,,,,317.04,79.0,0.195,16.0921,19774.0652,4046327553101.669,3045.3407,623162007523.736,10042.7219,2055022166189.59,12919.849,2643762945978.07,4457.0308,912033337610.359,183.0702,37461299085.0258,75.9049,15532274010.8486,104.3601,21354997467.4783,427.9501,87570581834.8194,666.8568,136457587285.631,14.952,3059591860.551,191.1548,39115626942.1139,17.498,3580571078.1752,0.0,0.0,78.3547,16033571843.0887,236.6608,48427429650.7543,422.9467,86546736203.1811,27.4434,5615695572.4757,0.6162,126099407.7892,0.0,0.0,0.0,0.0,57.8558,11838914378.9389,,,1.2993,265869888.2076,0.0,0.0,3.2184,658584383.7515,1384.9867,283407078208.268,949.7999,194355664804.492,704.2313,144105449699.125,1416.0143,289756191110.769,6075.7082,1243260058566.52,1030.1533,210798225448.027,5889.2199,1205099333678.46,1072.4999,219463521307.251,14474.7625,2961941810921.09,0.0,3.849,215748998609.635,4.6999,1044.6067,,,,,,,94.2098,111.1678,7.7102,11.4,,59.9,,,13.2,,,,,,,,28.8811,35.4518,,68.073,59.8863,,,4.684,-4334.0,,65.774,2.742,4.6944,1.6263,206536095.0,13.6,
IDN,Indonesia,1998,23.8015,,57.8134,,69.42,1910930.0,-1.1601,,,71.7522,80.94,29.4044,16.1235,48.9,-76.4663,69.8317,567.5778,27.0173,4722.87,,33.59,2.03,0.4563,,493.6591,2.3527,78.9826,4.1935,65.4209,0.3688,0.0347,173.7116,0.043,0.5237,24.1443,23.6161,3.7515,33.1753,61.6277,47.6315,22.4308,,,,,,278.2434,1.3261,50.3449,0.7449,0.2248,59.1995,0.0821,72.0008,1.594,32.7844,1.0931,0.1113,0.5059,2.8928,40.1101,0.1238,0.7498,1.849,17.6304,46.0351,,,,115.8259,14.0698,5.2252,,58.451,,-0.6945,,327.98,93.0,0.255,18.0829,19890.7149,4134394220008.76,3172.3937,659399434098.754,10151.0458,2109950562273.84,13164.2385,2736259192625.31,4423.1067,919366984915.544,175.7423,36528992539.495,73.5144,15280380369.7951,101.0735,21008674188.4135,414.4726,86150411633.5897,643.6413,133784376057.706,16.0064,3327020066.0075,187.3388,38939403357.2281,17.2136,3577946020.8296,0.0,0.0,77.1381,16033571843.0887,222.9306,46337350614.7672,406.2609,84443566534.9038,26.9881,5609617398.8559,0.6067,126099407.7892,0.0,0.0,0.0,0.0,56.9574,11838914378.9389,,,1.258,261482486.883,0.0,0.0,3.1685,658584383.7515,222.7116,46291835670.7337,947.6525,196974769952.879,726.0393,150911251224.957,1315.2066,273372911011.83,5981.7455,1243338624795.44,791.0406,164422126084.008,3941.1458,819188771752.349,1125.8578,234015724327.235,16427.1728,3414477978723.85,0.0,5.2563,95445547872.715,-13.1267,454.8778,-1.7317,-0.7505,-0.3529,,,,,112.03,,11.4,,57.1,,0.6,13.73,,9.0,82.8,30.9,,99.1,16.8,27.6366,32.8557,,68.672,61.4897,,,5.459,-11356.0,,65.942,2.66,4.7983,1.5807,209826788.0,,-1.0245
IDN,Indonesia,1999,24.3535,,56.8603,,69.72,1910930.0,,,,75.8107,83.73,30.9676,14.8124,45.8,-74.4716,71.4471,587.0527,26.5989,4306.27,,42.84,0.02,0.8985,,506.8224,2.3794,78.4542,4.1529,62.2906,0.3926,0.0485,170.4292,0.0468,0.5154,24.5283,21.2803,3.5738,40.1562,51.2109,61.2391,23.2786,,,,,,295.25,1.3861,56.9224,0.7842,0.2367,58.7832,0.0858,82.5137,1.9031,31.2752,1.3337,0.0901,0.5401,3.1374,39.24,0.1435,0.8443,1.8758,15.0787,49.9291,,,,117.5801,14.5893,5.4181,,20.4778,,,,335.51,152.0,0.444,19.6127,20398.3921,4303997693502.14,3217.8259,678951321263.666,10326.4257,2178843913070.51,13381.349,2823423289160.91,4555.8655,961273541216.306,168.8501,35626845871.3512,71.2261,15028486728.7416,97.9273,20662350909.3487,401.571,84730241432.36,621.389,131111164829.781,20.6849,4364440853.6459,183.7145,38763192290.8893,16.9411,3574518222.4409,0.0,0.0,75.9896,16033571843.0887,205.1183,43279329377.2576,385.6121,81362960152.8694,26.5286,5597451847.5247,0.5976,126099407.7892,0.0,0.0,0.0,0.0,56.1094,11838914378.9389,,,1.2061,254490692.0779,0.0,0.0,3.1213,658584383.7515,216.2959,45637772826.2779,1121.4506,236622603061.23,729.2538,153870295366.623,1460.7877,308221697093.462,6038.4568,1274095728292.36,714.9313,150848291694.946,3476.2053,733468568218.895,1160.4617,244853831434.426,17360.3646,3662983296387.629,0.0,5.3773,140001351215.462,0.7911,657.2689,,,,,,0.9649,,112.1577,,,,54.4,,,14.3,,9.2,66.2,30.8,23.4,97.9,12.2,28.061,33.0833,,69.089,61.2222,,,6.358,-28799.0,,66.001,2.568,4.9041,1.5032,213004668.0,,
IDN,Indonesia,2000,23.7643,,53.9435,,72.03,1910930.0,-0.9087,6.7,5.5,79.6,86.3,36.434,21.0016,45.6,-64.2404,76.1857,585.7865,26.2052,4341.34,,42.5,0.14,0.9553,844.6395,513.0698,2.3745,77.0196,4.1578,60.8601,0.3986,0.0479,171.6919,0.0466,0.5345,28.6268,22.1788,3.5589,45.0237,41.609,57.943,26.2066,23.939,-430.7203,331.5697,330.6925,407.6585,299.0702,1.3841,61.9486,0.7571,0.2285,62.6861,0.0943,84.8752,2.6496,31.7411,1.4279,0.0833,0.5453,3.1522,39.658,0.164,0.6648,1.8793,16.3046,51.7773,,27.3746,,115.0869,15.1087,5.611,,3.6886,0.0677,-0.3661,,398.08,157.0,0.9256,15.6787,20820.2299,4457037012454.91,3321.9348,711134620651.745,10656.1437,2281186490378.19,13810.1611,2956374623098.25,4617.656,988512802792.624,163.9302,35092936363.685,69.0261,14776593087.6882,94.9026,20316027630.2839,389.1677,83310071231.1302,599.9743,128437953601.856,17.3817,3720951531.6067,180.252,38586981224.5505,16.6808,3570895662.7801,0.0,0.0,74.8979,16033571843.0887,202.1714,43279329377.2576,379.969,81340877228.728,26.0882,5584765223.0521,0.5891,126099407.7892,0.0,0.0,0.0,0.0,55.3033,11838914378.9389,,,1.1618,248716952.0699,0.0,0.0,3.0765,658584383.7515,209.9002,44933844274.5469,1131.4959,242222069240.543,707.7187,151503060053.29,1452.9449,311035437542.235,6038.4754,1292671052990.86,713.9107,152828583298.66,2791.242,597527922125.112,1208.5472,258716626724.914,18483.3072,3956766325176.86,0.0,8.2028,165021012077.81,4.9201,763.7111,-1.9952,-0.6966,-0.2604,,,0.9703,,108.9936,,8.0,32.8687,51.9,23.5137,0.59,14.9,,9.2,65.7,30.3,19.1,97.6,12.2,28.2133,32.8348,8.9341,69.587,61.4125,,,6.077,-42697.0,,66.292,2.503,5.0125,1.4324,216077790.0,,-0.2702
IDN,Indonesia,2001,24.2027,744083.9965,53.8572,114393.865,73.06,1910930.0,,7.7,5.43,79.2,86.3,37.2459,21.9327,44.3,-63.3523,75.5969,591.1249,25.8544,4393.05,,39.61,0.08,0.5986,1042.8184,536.2554,2.4476,76.0491,4.1389,64.4405,0.3817,0.0616,174.1948,0.0485,0.5363,28.5382,23.9599,3.5692,45.3167,43.3431,62.206,28.1434,124.8753,-474.0274,506.563,417.1582,438.5569,319.562,1.4585,70.1331,0.7806,0.2356,66.7531,0.0975,97.5425,3.0478,31.8348,1.4727,0.0827,0.5253,2.6993,39.4508,0.1949,0.717,1.9241,15.6969,58.6361,,27.3747,,116.6954,16.0204,5.9496,,11.5001,0.0476,,,330.1,212.0,2.0186,15.9949,21014.5256,4562514857843.03,3238.8955,703204485973.703,10924.2011,2371779922310.94,13990.6493,3037543973460.33,4603.4736,999471367321.867,159.341,34594917667.8141,67.9507,14752945869.9981,93.424,20283515567.1093,383.1045,83176748794.863,590.8031,128270705020.597,16.8308,3654172858.9663,176.9164,38410757639.6648,16.43,3567159492.3772,0.0,0.0,108.8303,23628421663.4991,199.3406,43279329377.2576,409.5401,88916252719.7241,25.674,5574147261.5556,0.5808,126099407.7892,0.0,0.0,0.0,0.0,54.529,11838914378.9389,,,1.122,243596754.555,0.0,0.0,3.0334,658584383.7515,219.3429,47622060833.6858,1082.7904,235087265560.452,695.0834,150911251224.957,1443.0903,313312850938.616,5996.4857,1301911631814.45,615.4225,133615872705.152,2257.5138,490134329649.947,1254.7436,272420446694.115,19138.5492,4155217066790.14,0.0,6.2126,160446947784.909,3.6435,732.3071,,,,,,0.9783,93.7077,109.4304,11.5939,8.0,,49.6,23.8542,0.59,15.54,,9.1,62.3,31.2,18.4,96.8,11.7,30.426,35.9565,,69.101,59.1075,,,6.082,-64255.0,18.1,66.583,2.466,5.1228,1.388,219097902.0,,
IDN,Indonesia,2002,24.5223,855270.4887,53.7709,271744.9139,76.92,1910930.0,-1.1373,9.2,5.38,81.1,87.6,39.6694,19.4262,44.7,-61.2997,76.7498,606.3223,25.5292,4495.77,,42.12,0.24,-1.1311,1039.8809,543.4418,2.447,76.9581,4.1171,60.2577,0.365,0.0536,172.0738,0.0503,0.5458,29.7261,22.4506,3.994,43.7004,45.0361,58.9849,30.6287,125.019,-479.3377,496.4391,367.5517,483.2061,324.9389,1.4631,74.5037,0.7595,0.2293,67.9905,0.1006,100.8664,3.636,34.028,1.4514,0.0777,0.5064,3.824,42.7931,0.2069,0.7362,1.9625,25.4989,60.762,,27.3733,,118.2883,16.9322,6.2882,,11.9001,,-0.5505,,386.0,234.0,2.1341,16.3197,21024.9408,4627906771108.76,3143.2327,691872955330.87,10977.278,2416264559001.18,13965.5215,3074022057570.55,4586.4638,1009549894040.14,155.1281,34146043375.1461,66.9164,14729298652.308,92.0019,20251003503.9348,377.2728,83043426358.5959,581.984,128103456439.337,14.1528,3115240754.418,173.7025,38234546573.326,16.1876,3563144164.151,0.0,0.0,122.6809,27003910472.5704,196.6214,43279329377.2576,419.1995,92272131478.6306,25.2775,5563958158.6235,0.5729,126099407.7892,0.0,0.0,0.0,0.0,53.7851,11838914378.9389,,,1.0821,238191135.5485,0.0,0.0,2.992,658584383.7515,212.2359,46716328256.5673,1049.1458,230932822911.285,634.5175,139666883486.626,1384.3954,304726322808.885,5955.2419,1310838613095.84,619.797,136426674455.211,1866.2068,410780276343.399,1305.9166,287451947523.364,19553.3401,4303985265530.88,0.0,4.8396,195660611165.183,4.4995,881.0029,-1.5832,-0.9103,-0.7423,,,0.9807,95.4322,110.1169,14.3691,8.0,,47.3,24.1929,0.59,16.22,,9.5,46.8,30.2,18.2,94.9,9.5,30.5597,36.1422,,68.024,57.0648,,,6.604,-83985.0,18.1,66.954,2.436,5.2337,1.3557,222088495.0,,-0.2719
IDN,Indonesia,2003,24.7886,544811.9071,53.6845,248435.9759,81.68,1910930.0,-0.9798,11.0,5.15,79.8,87.9,41.1236,17.555,43.0,-66.0081,76.9738,597.2756,25.1976,4472.72,,42.37,0.26,0.5896,1015.0981,573.261,2.5473,75.6583,4.1107,62.3103,0.3966,0.0647,173.5925,0.054,0.5657,30.4322,23.5313,4.1095,43.2159,47.8957,74.6717,31.0887,125.4094,-484.4553,441.8371,368.0068,432.8762,353.623,1.5713,83.2634,0.7888,0.2381,69.2743,0.1039,118.5979,4.3243,33.6672,1.4134,0.0794,0.5502,2.9716,41.7211,0.2354,0.795,2.0089,22.355,69.5831,,27.3742,,119.8646,17.8439,6.6268,,6.7573,,-0.5965,,386.76,201.0,2.387,15.1853,21417.4504,4777807433653.56,3159.5844,704840469677.89,11109.8317,2478382607056.01,14112.0062,3148108041851.18,4790.8478,1068742904954.42,151.2244,33735150531.9294,65.9209,14705651434.6179,90.6333,20218491440.7603,371.6607,82910103922.3286,573.4989,127936207858.078,12.775,2849850395.7791,170.6039,38058335506.9872,15.9538,3558979518.9495,0.0,0.0,132.3987,29535527079.3739,194.008,43279329377.2576,424.8944,94785484843.5862,24.9047,5555739881.7798,0.5653,126099407.7892,0.0,0.0,0.0,0.0,53.0702,11838914378.9389,,,1.0414,232310815.7457,0.0,0.0,2.9522,658584383.7515,204.7598,45677830340.0183,1035.2013,230932822911.285,627.4104,139962787900.793,1372.3971,306154509495.366,6128.8328,1367220753617.57,649.2991,144845729815.55,1889.4797,421505354104.894,1357.4421,302818349210.045,19964.9778,4453789661340.01,0.0,4.5917,234772463823.808,4.7804,1043.2106,-2.0954,-0.8591,-0.8661,,,0.9828,97.6939,110.1767,16.2782,8.0,,45.2,24.5295,0.59,16.95,,9.4,45.5,29.3,17.4,95.4,9.5,29.1323,34.525,,67.653,57.114,,,6.657,-97732.0,18.0,67.134,2.41,5.3426,1.3238,225048008.0,13.2,-0.2994
IDN,Indonesia,2004,24.8374,1289034.6826,53.5982,479153.046,84.88,1910930.0,-0.9766,13.3,5.22,82.9,89.0,40.1213,17.4691,41.5,-60.8384,78.5253,634.7524,24.8276,4485.86,,45.02,0.42,-0.7691,1281.0276,585.3283,2.5681,77.4832,4.0755,62.7061,0.3745,0.0654,176.5196,0.0566,0.6325,31.1258,25.6143,4.3403,45.0432,41.8795,80.2599,31.3413,246.813,-478.49,695.6993,400.3469,527.0294,360.1513,1.5801,86.3514,0.7649,0.2309,70.8286,0.1072,122.6335,4.8973,34.5691,1.5278,0.0736,0.5292,3.907,43.76,0.2423,0.8699,2.0412,28.3345,73.1529,,27.1252,,121.3978,18.7557,6.9654,,6.0641,,-0.4905,,472.22,227.0,2.6003,14.3358,21787.2544,4922581655958.24,3134.0489,708102614290.091,11295.3758,2552061327098.38,14249.1888,3219441692924.31,4949.0997,1118192641425.05,147.2055,33259408974.3298,64.9823,14682004216.9278,89.3428,20185979377.5857,366.3685,82776781486.0615,565.503,127768959276.819,13.4231,3032786337.0263,167.6655,37882111922.1014,15.7363,3555428371.7551,0.0,0.0,130.7237,29535527079.3739,191.5535,43279329377.2576,419.4564,94771397629.0386,24.566,5550412601.3874,0.5581,126099407.7892,0.0,0.0,0.0,0.0,52.3988,11838914378.9389,,,1.0051,227102028.7849,0.0,0.0,2.9149,658584383.7515,194.9957,44057057396.9742,1106.8467,250079384685.706,563.157,127238898091.63,1356.4241,306468555119.945,6263.4985,1415166046451.05,608.886,137570857081.289,1878.4782,424420729293.339,1428.9642,322858156330.856,20327.3964,4592743380970.13,0.0,5.8838,256836875295.452,5.0309,1126.84,-1.9086,-0.7329,-0.7358,,90.38,0.9869,97.2465,109.6788,14.1703,11.2727,,49.1,24.8645,0.59,17.73,,9.0,45.4,30.4,16.7,94.8,9.6,30.0315,35.8958,,67.61,55.9814,,,7.303,-77002.0,18.2,65.521,2.415,5.4436,1.271,227926649.0,,-0.2554
